id_old,jad_id,books_old,chapters_old,verses_old,books_new,chapters_new,verses_new,full_match_book,full_match_chapter,full_match_verse,partial_match_book,partial_match_chapter,partial_match_verse,all_found_books,all_found_chapters,all_found_verses
1034,jad_occurrence__1034,"[0, 24, 52, 53, 53, 54]","[1, 11, 13, 15, 17, 29]","['3 Kings 17:1 17:1', 'Actus Apostolorum 11:28', 'Actus Apostolorum 13:46', 'Ioannes 15:2', 'Proverbia 29:18', 'Romanos 1:20']","[1, 11, 24, 52, 53, 53, 54]","[1, 11, 13, 15, 17, 26, 29]","['1 Regum 17:1', 'Actus Apostolorum 11:28', 'Actus Apostolorum 13:46', 'Genesis 26:0', 'Ioannes 15:2', 'Proverbia 29:18', 'Romanos 1:20']",False,False,False,True,True,True,False,True,False
1035,jad_occurrence__1035,"[23, 24, 29, 29, 52, 55]","[5, 7, 9, 42, 42, 115]","['1 Corinthios 9:0', 'Ioannes 5:0', 'Isaias 42:0', 'Isaias 42:0', 'Proverbia 7:0', 'Psalmi 115:5']","[23, 24, 29, 29, 52, 55]","[5, 7, 9, 42, 42, 115]","['1 Corinthios 9:13', 'Ioannes 5:39', 'Isaias 42:14', 'Isaias 42:19', 'Proverbia 7:19', 'Psalmi 115:5']",True,True,False,True,True,True,True,True,False
1036,jad_occurrence__1036,[22],[15],['Iob 15:21'],[22],[15],['Iob 15:21'],True,True,True,True,True,True,True,True,True
1037,jad_occurrence__1037,"[20, 20, 20, 20, 20, 20]","[11, 11, 11, 11, 11, 11]","['Iudith 11:10', 'Iudith 11:5', 'Iudith 11:6', 'Iudith 11:7', 'Iudith 11:8', 'Iudith 11:9']","[0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 11, 11]","['Idt. 11:10 11:10', 'Idt. 11:5 11:5', 'Idt. 11:6 11:6', 'Idt. 11:7 11:7', 'Idt. 11:8 11:8', 'Idt. 11:9 11:9']",False,True,False,False,True,False,False,True,False
1038,jad_occurrence__1038,"[12, 12]","[2, 2]","['2 Regum 2:21', '2 Regum 2:24']","[12, 12]","[2, 2]","['2 Regum 2:21', '2 Regum 2:24']",True,True,True,True,True,True,True,True,True
1039,jad_occurrence__1039,"[16, 30, 37, 45, 52]","[2, 11, 12, 32, 35]","['2 Paralipomenon 35:0', 'Amos 2:1', 'Ieremias 32:0', 'Ioannes 11:39', 'Zacharias 12:0']","[16, 30, 37, 45, 52]","[2, 11, 12, 32, 35]","['2 Paralipomenon 35:0', 'Amos 2:1', 'Ieremias 32:2', 'Ioannes 11:39', 'Zacharias 12:11']",True,True,False,True,True,True,True,True,False
1040,jad_occurrence__1040,"[12, 12, 12, 12, 31, 37]","[1, 2, 15, 17, 18, 25]","['2 Regum 15:29', '2 Regum 17:6', '2 Regum 18:9', '2 Regum 25:1', 'Amos 2:1', 'Lamentationes 1:1']","[12, 12, 12, 12, 31, 37]","[1, 2, 15, 17, 18, 24]","['2 Regum 15:29', '2 Regum 17:6', '2 Regum 18:9', '2 Regum 24:1', 'Amos 2:1', 'Lamentationes 1:1']",True,False,False,True,True,True,True,False,False
1041,jad_occurrence__1041,"[1, 7, 24, 24, 37]","[3, 8, 12, 28, 42]","['Amos 8:11', 'Genesis 42:0', 'Iudices 3:0', 'Proverbia 12:0', 'Proverbia 28:0']","[1, 7, 24, 24, 37]","[3, 8, 12, 28, 42]","['Amos 8:11', 'Genesis 42:15', 'Iudices 3:15', 'Proverbia 12:21', 'Proverbia 28:1']",True,True,False,True,True,True,True,True,False
1042,jad_occurrence__1042,"[23, 23, 23, 23, 29, 29, 53, 54, 57, 70]","[0, 2, 5, 7, 13, 24, 45, 46, 82, 104]","['2 Petri 2:4', 'Actus Apostolorum 13:46', 'Galatas 5:17', 'Isaias 24:18', 'Isaias 45:9', 'Psalmi 0:0', 'Psalmi 104:32', 'Psalmi 46:2', 'Psalmi 82:5', 'Romanos 7:23']","[23, 23, 23, 23, 29, 29, 53, 54, 57, 70]","[0, 2, 5, 7, 13, 24, 45, 45, 81, 103]","['2 Petri 2:0', 'Actus Apostolorum 13:0', 'Galatas 5:0', 'Isaias 24:0', 'Isaias 45:0', 'Psalmi 0:0', 'Psalmi 103:0', 'Psalmi 45:0', 'Psalmi 81:0', 'Romanos 7:0']",True,False,False,True,True,True,True,False,False
1043,jad_occurrence__1043,"[22, 23, 23, 23, 24]","[1, 3, 3, 3, 17]","['Iob 17:3', 'Proverbia 1:17', 'Psalmi 3:6', 'Psalmi 3:7', 'Psalmi 3:8']","[22, 23, 24]","[1, 3, 17]","['Iob 17:3', 'Proverbia 1:17', 'Psalmi 3:8']",False,False,False,True,True,True,True,True,False
1044,jad_occurrence__1044,"[2, 10, 21, 23, 24, 28, 28, 49, 51]","[7, 14, 14, 17, 19, 26, 27, 30, 87]","['2 Samuel 17:0', 'Ecclesiasticus 14:0', 'Ecclesiasticus 27:0', 'Esther 7:0', 'Exodus 14:0', 'Lucas 19:0', 'Matthaeus 26:0', 'Proverbia 30:0', 'Psalmi 87:0']","[2, 10, 21, 23, 24, 28, 28, 49, 51]","[7, 14, 14, 17, 19, 26, 27, 30, 87]","['2 Samuel 17:23', 'Ecclesiasticus 14:14', 'Ecclesiasticus 27:27', 'Esther 7:10', 'Exodus 14:14', 'Lucas 19:41', 'Matthaeus 26:48', 'Proverbia 30:15', 'Psalmi 87:15']",True,True,False,True,True,False,True,True,False
1045,jad_occurrence__1045,"[23, 31, 49, 49, 49, 52, 53]","[3, 7, 9, 22, 26, 27, 128]","['Actus Apostolorum 7:51', 'Ioannes 9:16', 'Lamentationes 3:14', 'Matthaeus 22:18', 'Matthaeus 26:3', 'Matthaeus 27:40', 'Psalmi 128:3']","[23, 31, 49, 49, 49, 52, 53]","[3, 7, 9, 22, 26, 27, 128]","['Actus Apostolorum 7:51', 'Ioannes 9:16', 'Lamentationes 3:14', 'Matthaeus 22:18', 'Matthaeus 26:3', 'Matthaeus 27:40', 'Psalmi 128:3']",True,True,True,True,True,True,True,True,True
1046,jad_occurrence__1046,"[23, 23, 23, 23]","[41, 41, 41, 41]","['Psalmi 41:10', 'Psalmi 41:11', 'Psalmi 41:11', 'Psalmi 41:11']","[23, 23]","[41, 41]","['Psalmi 41:10', 'Psalmi 41:11']",False,False,False,True,True,True,True,True,True
1047,jad_occurrence__1047,"[49, 51, 51, 52, 54]","[2, 8, 9, 11, 23]","['Ioannes 8:11', 'Lucas 23:34', 'Lucas 2:18', 'Matthaeus 9:10', 'Romanos 11:25']","[49, 51, 51, 52, 54]","[2, 8, 9, 11, 23]","['Ioannes 8:11', 'Lucas 23:34', 'Lucas 2:18', 'Matthaeus 9:10', 'Romanos 11:25']",True,True,True,True,True,True,True,True,True
1048,jad_occurrence__1048,"[23, 23, 54]","[10, 24, 139]","['Psalmi 139:0', 'Psalmi 24:0', 'Romanos 10:0']","[23, 23, 54]","[10, 24, 139]","['Psalmi 139:0', 'Psalmi 24:0', 'Romanos 10:21']",True,True,False,True,True,True,True,True,False
1049,jad_occurrence__1049,"[23, 23, 53]","[7, 9, 17]","['Actus Apostolorum 9:3', 'Psalmi 17:0', 'Psalmi 7:0']","[23, 23]","[7, 17]","['Psalmi 17:4', 'Psalmi 7:12']",False,False,False,True,True,False,False,False,False
1050,jad_occurrence__1050,"[12, 12, 49]","[2, 2, 26]","['2 Regum 2:0', '2 Regum 2:0', 'Matthaeus 26:0']","[14, 14, 49]","[2, 2, 26]","['4 Regum 2:23', '4 Regum 2:24', 'Matthaeus 26:0']",False,True,False,True,True,True,False,True,False
1051,jad_occurrence__1051,"[23, 30]","[12, 74]","['Ieremias 12:3', 'Psalmi 74:4']","[23, 30]","[12, 73]","['Ieremias 12:3', 'Psalmi 73:4']",True,False,False,True,True,True,True,False,False
1052,jad_occurrence__1052,"[23, 29, 29]","[5, 5, 79]","['Isaias 5:17', 'Isaias 5:5', 'Psalmi 79:14']","[23, 23, 29, 29]","[5, 5, 79, 79]","['Isaias 5:4', 'Isaias 5:5', 'Psalmi 79:14', 'Psalmi 79:14']",False,False,False,True,True,True,True,True,False
1053,jad_occurrence__1053,"[1, 28, 29, 49, 52, 67]","[3, 6, 9, 13, 14, 45]","['Ecclesiasticus 45:24', 'Genesis 13:6', 'Hebraeos 3:5', 'Ioannes 14:27', 'Isaias 9:8', 'Matthaeus 6:33']","[1, 15, 23, 28, 29, 49, 52, 67]","[3, 6, 9, 13, 14, 29, 45, 88]","['1 Paralipomenon 29:2', 'Ecclesiasticus 45:24', 'Genesis 13:6', 'Hebraeos 3:2', 'Ioannes 14:27', 'Isaias 9:0', 'Matthaeus 6:33', 'Psalmi 88:40']",False,False,False,True,True,True,True,True,False
1054,jad_occurrence__1054,"[31, 49, 49, 52]","[1, 19, 27, 27]","['Ioannes 19:11', 'Lamentationes 1:21', 'Matthaeus 27:39', 'Matthaeus 27:42']","[23, 31, 49, 49, 52]","[1, 19, 27, 27, 89]","['Ioannes 19:11', 'Lamentationes 1:21', 'Matthaeus 27:39', 'Matthaeus 27:42', 'Psalmi 89:43']",False,False,False,True,True,True,True,True,True
1055,jad_occurrence__1055,"[2, 23, 23, 23, 33, 49]","[5, 5, 25, 35, 92, 111]","['Exodus 5:9', 'Ezechiel 5:2', 'Matthaeus 25:21', 'Psalmi 111:7', 'Psalmi 35:0', 'Psalmi 92:10']","[2, 23, 23, 23, 33, 49]","[5, 5, 25, 35, 92, 112]","['Exodus 5:12', 'Ezechiel 5:2', 'Matthaeus 25:21', 'Psalmi 112:7', 'Psalmi 35:8', 'Psalmi 92:9']",True,False,False,True,True,True,True,False,False
1056,jad_occurrence__1056,"[2, 33, 35, 49, 51, 53]","[1, 3, 16, 18, 22, 27]","['Actus Apostolorum 1:20', 'Exodus 22:24', 'Ezechiel 18:20', 'Lucas 16:23', 'Matthaeus 27:25', 'Osee 3:4']","[2, 33, 35, 49, 51, 53]","[1, 3, 16, 18, 22, 27]","['Actus Apostolorum 1:0', 'Exodus 22:24', 'Ezechiel 18:20', 'Lucas 16:23', 'Matthaeus 27:25', 'Osee 3:4']",True,True,False,True,True,True,True,True,False
1057,jad_occurrence__1057,"[23, 49]","[21, 22]","['Matthaeus 22:0', 'Psalmi 21:0']","[23, 49]","[21, 22]","['Matthaeus 22:34', 'Psalmi 21:0']",True,True,False,True,True,True,True,True,False
1058,jad_occurrence__1058,"[0, 0, 0, 22, 22, 30, 63]","[1, 1, 2, 2, 31, 38, 39]","['1 Timotheum 1:13', 'Ieremias 31:34', 'Iob 38:41', 'Iob 39:27', 'Song of Solomon 1:5-6 1:5', 'Song of Solomon 2:11 2:11', 'Song of Solomon 2:12 2:12']","[0, 0, 0, 22, 22, 30, 63]","[1, 1, 2, 2, 31, 38, 39]","['1 Timotheum 1:13', 'Ieremias 31:34', 'Iob 38:41', 'Iob 39:27', 'Song of Solomon 1:5-6 1:5', 'Song of Solomon 2:11 2:11', 'Song of Solomon 2:12 2:12']",True,True,True,True,True,True,True,True,True
1059,jad_occurrence__1059,"[23, 23, 30, 55]","[13, 45, 79, 79]","['1 Corinthios 13:11', 'Ieremias 45:4', 'Psalmi 79:0', 'Psalmi 79:0']","[23, 23, 30, 55]","[13, 45, 79, 79]","['1 Corinthios 13:11', 'Ieremias 45:4', 'Psalmi 79:12', 'Psalmi 79:8']",True,True,False,True,True,True,True,True,False
1060,jad_occurrence__1060,"[45, 49, 49]","[3, 9, 28]","['Matthaeus 28:19', 'Matthaeus 3:9', 'Zacharias 9:16']","[45, 49, 49]","[3, 9, 28]","['Matthaeus 28:19', 'Matthaeus 3:9', 'Zacharias 9:16']",True,True,True,True,True,True,True,True,True
1061,jad_occurrence__1061,"[24, 29, 30, 35, 42, 49]","[2, 2, 2, 10, 14, 38]","['Habacuc 2:4', 'Ieremias 2:20', 'Isaias 38:14', 'Matthaeus 10:22', 'Osee 2:2', 'Proverbia 14:30']","[24, 29, 30, 35, 42, 49]","[2, 2, 2, 10, 14, 38]","['Habacuc 2:4', 'Ieremias 2:20', 'Isaias 38:15', 'Matthaeus 10:22', 'Osee 2:2', 'Proverbia 14:30']",True,True,False,True,True,True,True,True,False
1062,jad_occurrence__1062,"[1, 1, 10, 12, 24, 28, 49, 50]","[2, 3, 7, 9, 9, 12, 18, 30]","['2 Regum 2:0', '2 Samuel 18:0', 'Ecclesiasticus 3:0', 'Genesis 9:0', 'Genesis 9:0', 'Marcus 7:0', 'Matthaeus 12:0', 'Proverbia 30:0']","[1, 1, 10, 12, 24, 28, 49, 50]","[2, 3, 7, 9, 9, 12, 18, 30]","['2 Regum 2:23', '2 Samuel 18:15', 'Ecclesiasticus 3:0', 'Genesis 9:21', 'Genesis 9:25', 'Marcus 7:11', 'Matthaeus 12:24', 'Proverbia 30:17']",True,True,False,True,True,True,True,True,False
1063,jad_occurrence__1063,"[9, 22, 22, 25, 29, 33, 33, 34, 47, 51]","[1, 4, 4, 10, 12, 14, 15, 21, 26, 34]","['1 Machabaeorum 4:45', '1 Samuel 15:23', 'Daniel 4:0', 'Ecclesiastes 10:14', 'Ezechiel 21:0', 'Ezechiel 26:0', 'Iob 12:19', 'Iob 34:24', 'Isaias 14:0', 'Lucas 1:52']","[9, 22, 22, 25, 29, 33, 33, 34, 47, 51]","[1, 4, 4, 10, 12, 14, 15, 21, 26, 34]","['1 Machabaeorum 4:5', '1 Samuel 15:16', 'Daniel 4:15', 'Ecclesiastes 10:5', 'Ezechiel 21:1', 'Ezechiel 26:1', 'Iob 12:4', 'Iob 34:2', 'Isaias 14:13', 'Lucas 1:52']",True,True,False,True,True,True,True,True,False
1064,jad_occurrence__1064,"[1, 1, 2, 21, 24, 24, 25, 29, 33, 50, 51, 52, 53]","[5, 7, 7, 7, 8, 9, 13, 18, 25, 25, 25, 29, 37]","['Actus Apostolorum 25:16', 'Ecclesiastes 8:9', 'Esther 7:10', 'Exodus 9:16', 'Ezechiel 29:18', 'Genesis 18:21', 'Genesis 25:23', 'Ioannes 7:21', 'Isaias 37:37', 'Lucas 13:17', 'Marcus 7:33', 'Proverbia 25:6', 'Proverbia 5:9']","[1, 1, 2, 24, 24, 25, 33, 50, 51, 52, 53]","[5, 7, 7, 8, 9, 13, 18, 25, 25, 25, 29]","['Actus Apostolorum 25:16', 'Ecclesiastes 8:9', 'Exodus 9:16', 'Ezechiel 29:18', 'Genesis 18:21', 'Genesis 25:23', 'Ioannes 7:21', 'Lucas 13:17', 'Marcus 7:33', 'Proverbia 25:6', 'Proverbia 5:9']",False,False,False,True,True,True,False,False,False
1065,jad_occurrence__1065,"[23, 51, 68]","[4, 18, 29]","['Iacobi 4:6', 'Lucas 18:14', 'Psalmi 29:5']","[23, 51, 68]","[4, 18, 29]","['Iacobi 4:6', 'Lucas 18:14', 'Psalmi 29:5']",True,True,True,True,True,True,True,True,True
1066,jad_occurrence__1066,"[29, 29]","[6, 6]","['Isaias 6:11', 'Isaias 6:11']","[29, 29, 29, 49]","[6, 6, 6, 27]","['Isaias 6:11', 'Isaias 6:11', 'Isaias 6:11', 'Matthaeus 27:3']",False,False,False,True,True,True,True,True,True
1067,jad_occurrence__1067,"[28, 29, 29]","[6, 6, 24]","['Ecclesiasticus 24:16', 'Isaias 6:13', 'Isaias 6:13']","[28, 29, 29]","[1, 6, 24]","['Ecclesiasticus 24:19', 'Isaias 1:30', 'Isaias 6:13']",True,False,False,True,True,True,True,True,False
1068,jad_occurrence__1068,"[23, 28, 49, 49, 51, 53, 54]","[2, 5, 10, 18, 18, 23, 69]","['Actus Apostolorum 18:6', 'Ecclesiasticus 2:10', 'Lucas 18:14', 'Matthaeus 10:14', 'Matthaeus 23:37', 'Psalmi 69:29', 'Romanos 5:5']","[23, 28, 49, 49, 51, 53, 54]","[2, 5, 10, 18, 18, 23, 69]","['Actus Apostolorum 18:6', 'Ecclesiasticus 2:11', 'Lucas 18:14', 'Matthaeus 10:14', 'Matthaeus 23:37', 'Psalmi 69:29', 'Romanos 5:5']",True,True,False,True,True,True,True,True,False
1069,jad_occurrence__1069,"[24, 24, 30, 31, 31, 34, 49]","[2, 3, 4, 11, 11, 21, 27]","['Daniel 2:45', 'Ieremias 11:19', 'Lamentationes 3:53', 'Lamentationes 4:20', 'Matthaeus 27:66', 'Proverbia 11:8', 'Proverbia 21:18']","[24, 24, 30, 31, 31, 34, 49]","[2, 3, 4, 11, 11, 21, 27]","['Daniel 2:34', 'Ieremias 11:19', 'Lamentationes 3:53', 'Lamentationes 4:20', 'Matthaeus 27:66', 'Proverbia 11:8', 'Proverbia 21:18']",True,True,False,True,True,True,True,True,False
1070,jad_occurrence__1070,"[23, 23, 49]","[15, 23, 79]","['Matthaeus 15:0', 'Psalmi 23:0', 'Psalmi 79:0']","[23, 23, 49]","[15, 24, 79]","['Matthaeus 15:14', 'Psalmi 24:3', 'Psalmi 79:14']",True,False,False,True,True,False,True,False,False
1071,jad_occurrence__1071,"[29, 45]","[3, 53]","['Isaias 53:4', 'Zacharias 3:3']","[29, 45]","[3, 53]","['Isaias 53:4', 'Zacharias 3:3']",True,True,True,True,True,True,True,True,True
1072,jad_occurrence__1072,"[10, 25, 54]","[8, 8, 11]","['2 Samuel 8:0', 'Ecclesiastes 8:0', 'Romanos 11:0']","[10, 25, 54]","[8, 8, 11]","['2 Samuel 8:0', 'Ecclesiastes 8:0', 'Romanos 11:0']",True,True,True,True,True,True,True,True,True
1073,jad_occurrence__1073,"[23, 29, 30]","[5, 11, 80]","['Ieremias 11:16', 'Isaias 5:7', 'Psalmi 80:13']","[23, 23, 29, 30]","[5, 11, 80, 80]","['Ieremias 11:16', 'Isaias 5:7', 'Psalmi 80:13', 'Psalmi 80:16']",False,False,False,True,True,True,True,True,True
1074,jad_occurrence__1074,"[23, 30, 33]","[7, 23, 43]","['Ezechiel 7:6', 'Ieremias 23:12', 'Psalmi 43:19']","[23, 30, 33]","[7, 23, 43]","['Ezechiel 7:6', 'Ieremias 23:12', 'Psalmi 43:0']",True,True,False,True,True,True,True,True,False
1075,jad_occurrence__1075,"[30, 33, 75]","[0, 1, 8]","['Apocalypsis 8:13', 'Ezechiel 1:10', 'Ieremias 0:0']",[75],[8],['Apocalypsis 8:13'],False,False,False,True,True,True,False,False,False
1076,jad_occurrence__1076,"[1, 2, 2, 12, 12, 12, 17, 17, 29, 30, 49, 53]","[0, 0, 1, 2, 7, 7, 12, 15, 15, 24, 25, 52]","['2 Regum 15:0', '2 Regum 24:0', '2 Regum 25:0', 'Actus Apostolorum 7:6', 'Esdras 1:0', 'Esdras 2:0', 'Exodus 0:0', 'Exodus 12:40', 'Genesis 15:0', 'Ieremias 52:0', 'Isaias 0:0', 'Matthaeus 7:7']","[0, 1, 2, 2, 12, 12, 12, 17, 29, 30, 49, 53]","[0, 0, 0, 0, 0, 7, 7, 12, 15, 15, 24, 25]","['2 Esdras 0:0', '2 Regum 15:0', '2 Regum 24:0', '2 Regum 25:0', 'Actus Apostolorum 7:0', 'Esdras 0:0', 'Exodus 0:0', 'Exodus 12:0', 'Genesis 15:0', 'Ieremias 0:0', 'Isaias 0:0', 'Matthaeus 7:0']",False,False,False,True,True,True,True,False,False
1077,jad_occurrence__1077,"[52, 52]","[9, 19]","['Ioannes 19:15', 'Ioannes 9:29']","[52, 52]","[9, 19]","['Ioannes 19:15', 'Ioannes 9:29']",True,True,True,True,True,True,True,True,True
1078,jad_occurrence__1078,"[5, 29]","[12, 19]","['Deuteronomium 12:13', 'Isaias 19:19']","[5, 29]","[12, 19]","['Deuteronomium 12:1', 'Isaias 19:19']",True,True,False,True,True,True,True,True,False
1079,jad_occurrence__1079,"[47, 47, 62, 62]","[2, 2, 2, 3]","['1 Machabaeorum 2:48', '1 Machabaeorum 3:1', '2 Thessalonicenses 2:4', '2 Thessalonicenses 2:4']","[47, 47, 62, 62]","[2, 2, 2, 3]","['1 Machabaeorum 2:27', '1 Machabaeorum 3:1', '2 Thessalonicenses 2:4', '2 Thessalonicenses 2:4']",True,True,False,True,True,True,True,True,False
1080,jad_occurrence__1080,[30],[1],['Ieremias 1:13'],[30],[1],['Ieremias 1:0'],True,True,False,True,True,False,True,True,False
1081,jad_occurrence__1081,[34],[5],['Daniel 5:0'],[34],[5],['Daniel 5:0'],True,True,True,True,True,True,True,True,True
1082,jad_occurrence__1082,[45],[12],['Zacharias 12:6'],"[45, 45, 45, 45, 45]","[12, 12, 12, 12, 12]","['Zacharias 12:6', 'Zacharias 12:6', 'Zacharias 12:6', 'Zacharias 12:6', 'Zacharias 12:6']",False,False,False,True,True,True,True,True,True
1083,jad_occurrence__1083,"[34, 51]","[7, 19]","['Daniel 7:8', 'Lucas 19:44']","[34, 51]","[7, 19]","['Daniel 7:8', 'Lucas 19:44']",True,True,True,True,True,True,True,True,True
1084,jad_occurrence__1084,[34],[11],['Daniel 11:0'],[34],[11],['Daniel 11:0'],True,True,True,True,True,True,True,True,True
1085,jad_occurrence__1085,[48],[5],['2 Machabaeorum 5:1'],[48],[5],['2 Machabaeorum 5:1'],True,True,True,True,True,True,True,True,True
1086,jad_occurrence__1086,"[14, 33, 45]","[6, 9, 13]","['4 Regum 6:6', 'Ezechiel 9:2', 'Zacharias 13:6']","[12, 33, 45]","[6, 9, 13]","['2 Regum 6:5', 'Ezechiel 9:2', 'Zacharias 13:5']",False,True,False,True,True,True,False,True,False
1087,jad_occurrence__1087,"[23, 50, 51]","[1, 12, 20]","['Lucas 20:16', 'Marcus 12:9', 'Psalmi 1:3']","[23, 49, 50, 50, 51, 51]","[1, 12, 12, 20, 20, 21]","['Lucas 20:16', 'Lucas 20:39', 'Marcus 12:12', 'Marcus 12:9', 'Matthaeus 21:40', 'Psalmi 1:3']",False,False,False,True,True,True,True,True,True
1088,jad_occurrence__1088,"[0, 1, 22, 31, 31, 51, 67]","[1, 2, 4, 6, 12, 19, 31]","['Genesis 4:10', 'Hebraeos 12:22', 'Iob 31:4', 'Lamentationes 1:4', 'Lamentationes 2:3', 'Lucas 19:27', 'Wisdom of Solomon 6:16 6:16']","[0, 1, 22, 31, 31, 51, 67]","[1, 2, 3, 6, 12, 19, 31]","['Genesis 3:10', 'Hebraeos 12:22', 'Iob 31:4', 'Lamentationes 1:4', 'Lamentationes 2:3', 'Lucas 19:27', 'Wisdom 6:16 6:16']",True,False,False,True,True,True,True,False,False
1089,jad_occurrence__1089,"[29, 29, 34, 45, 49, 56]","[6, 8, 11, 18, 24, 53]","['2 Corinthios 6:0', 'Daniel 8:0', 'Isaias 18:0', 'Isaias 53:0', 'Matthaeus 24:15', 'Zacharias 11:0']","[29, 29, 34, 45, 49, 56]","[6, 8, 11, 18, 24, 53]","['2 Corinthios 6:16', 'Daniel 8:25', 'Isaias 18:0', 'Isaias 53:10', 'Matthaeus 24:15', 'Zacharias 11:17']",True,True,False,True,True,True,True,True,False
1090,jad_occurrence__1090,"[30, 42, 50, 50]","[2, 13, 13, 22]","['Habacuc 2:11', 'Ieremias 22:13', 'Marcus 13:2', 'Marcus 13:2']","[30, 42, 50, 50]","[2, 13, 13, 22]","['Habacuc 2:0', 'Ieremias 22:0', 'Marcus 13:2', 'Marcus 13:2']",True,True,False,True,True,True,True,True,False
1091,jad_occurrence__1091,"[10, 23, 29, 29, 29, 44, 51]","[1, 2, 8, 14, 14, 30, 42]","['2 Samuel 8:1', 'Aggaeus 1:6', 'Isaias 14:14', 'Isaias 14:3', 'Isaias 42:8', 'Lucas 2:1', 'Psalmi 30:11']","[10, 23, 29, 29, 29, 44, 51]","[1, 2, 8, 14, 14, 30, 42]","['2 Samuel 8:1', 'Aggaeus 1:6', 'Isaias 14:14', 'Isaias 14:4', 'Isaias 42:8', 'Lucas 2:0', 'Psalmi 30:11']",True,True,False,True,True,True,True,True,False
1092,jad_occurrence__1092,"[1, 23, 24, 24, 28, 28, 52]","[1, 1, 3, 8, 14, 21, 111]","['Ecclesiasticus 1:16', 'Ecclesiasticus 21:10', 'Genesis 3:0', 'Ioannes 8:48', 'Proverbia 14:13', 'Proverbia 1:7', 'Psalmi 111:10']","[1, 23, 24, 24, 28, 28, 52]","[1, 1, 3, 8, 14, 21, 110]","['Ecclesiasticus 1:16', 'Ecclesiasticus 21:10', 'Genesis 3:1', 'Ioannes 8:48', 'Proverbia 14:13', 'Proverbia 1:7', 'Psalmi 110:10']",True,False,False,True,True,True,True,False,False
1093,jad_occurrence__1093,"[29, 70]","[2, 5]","['2 Petri 2:0', 'Isaias 5:0']","[29, 30, 53, 53, 68, 68, 70]","[0, 0, 2, 2, 3, 5, 5]","['2 Petri 2:13', 'Actus Apostolorum 0:0', 'Actus Apostolorum 3:14', 'Iacobi 2:6', 'Iacobi 5:1', 'Ieremias 0:0', 'Isaias 5:11']",False,False,False,True,True,False,True,True,False
1100,jad_occurrence__1100,"[49, 58]","[2, 27]","['Ephesios 2:14', 'Matthaeus 27:25']","[1, 49, 58]","[2, 3, 27]","['Ephesios 2:14', 'Genesis 3:0', 'Matthaeus 27:25']",False,False,False,True,True,True,True,True,True
1101,jad_occurrence__1101,[28],[3],['Ecclesiasticus 3:11'],"[28, 28]","[3, 3]","['Ecclesiasticus 3:11', 'Ecclesiasticus 3:9']",False,False,False,True,True,True,True,True,True
1103,jad_occurrence__1103,"[29, 29]","[26, 26]","['Isaias 26:5', 'Isaias 26:6']","[29, 29]","[26, 26]","['Isaias 26:5', 'Isaias 26:6']",True,True,True,True,True,True,True,True,True
1104,jad_occurrence__1104,[30],[19],['Ieremias 19:7'],[],[],[],False,False,False,False,False,False,False,False,False
1105,jad_occurrence__1105,"[30, 49]","[2, 31]","['Ieremias 31:15', 'Matthaeus 2:18']","[30, 49]","[2, 31]","['Ieremias 31:15', 'Matthaeus 2:18']",True,True,True,True,True,True,True,True,True
1106,jad_occurrence__1106,[31],[1],['Lamentationes 1:1'],"[10, 10, 29, 31, 49, 55]","[1, 1, 6, 18, 26, 38]","['1 Corinthios 6:19', '2 Samuel 18:33', '2 Samuel 1:17', 'Isaias 38:3', 'Lamentationes 1:2', 'Matthaeus 26:75']",False,False,False,True,True,False,True,True,False
1107,jad_occurrence__1107,"[31, 49]","[1, 23]","['Lamentationes 1:0', 'Matthaeus 23:35']","[23, 49]","[27, 45]","['Matthaeus 27:50', 'Psalmi 45:16']",False,False,False,True,False,False,False,False,False
1108,jad_occurrence__1108,[53],[7],['Actus Apostolorum 7:51'],"[49, 53]","[7, 24]","['Actus Apostolorum 7:51', 'Matthaeus 24:2']",False,False,False,True,True,True,True,True,True
1109,jad_occurrence__1109,"[2, 2, 31, 54]","[1, 1, 2, 14]","['Exodus 14:1', 'Exodus 1:1', 'Lamentationes 1:2', 'Romanos 2:5']","[2, 31]","[1, 15]","['Exodus 15:1', 'Lamentationes 1:2']",False,False,False,True,True,True,False,False,False
1111,jad_occurrence__1111,"[23, 23]","[74, 76]","['Psalmi 74:12', 'Psalmi 76:2']","[23, 23]","[74, 76]","['Psalmi 74:12', 'Psalmi 76:1']",True,True,False,True,True,True,True,True,False
1113,jad_occurrence__1113,"[33, 33, 33]","[24, 24, 24]","['Ezechiel 24:6', 'Ezechiel 24:6', 'Ezechiel 24:7']",[33],[24],['Ezechiel 24:6'],False,False,False,True,True,True,True,True,False
1114,jad_occurrence__1114,"[3, 18, 23]","[3, 19, 44]","['Leviticus 19:2', 'Nehemias 3:1', 'Psalmi 44:8']","[3, 18, 23]","[3, 19, 44]","['Leviticus 19:2', 'Nehemias 3:1', 'Psalmi 44:8']",True,True,True,True,True,True,True,True,True
1115,jad_occurrence__1115,[29],[45],['Isaias 45:1'],[29],[45],['Isaias 45:1'],True,True,True,True,True,True,True,True,True
